MONTH,APPLICATION_NAME,VOLUME_MN,VALUE_CR,VOLUME_MARKET_SHARE_PCT,VALUE_MARKET_SHARE_PCT,APP_RANK
2025-05-01,super.money #,203.42,7054.28,1.11,0.28,5
2025-05-01,cred #,141.95,55242.72,0.77,2.22,6
2025-05-01,axis bank apps,120.03,9683.82,0.65,0.39,7
2025-05-01,famapp by trio,110.38,1415.4,0.6,0.06,8
2025-05-01,amazon pay #,98.68,10343.44,0.54,0.42,9
2025-05-01,whatsapp #,70.19,5280.89,0.38,0.21,10
2025-05-01,bhim,64.6,11243.73,0.35,0.45,11
2025-05-01,hdfc bank apps,63.19,14806.6,0.34,0.59,12
2025-05-01,kotak mahindra bank apps,59.74,7862.6,0.32,0.32,13
2025-05-01,icici bank apps,59.47,16689.54,0.32,0.67,14
2025-05-01,yes bank apps,53.52,9518.96,0.29,0.38,15
2025-05-01,mobikwik #,33.92,4674.33,0.18,0.19,16
2025-05-01,airtel payments bank apps,20.14,1447.35,0.11,0.06,17
2025-05-01,slice small finance bank apps,19.85,2330.22,0.11,0.09,18
2025-05-01,india post payments bank apps,16.51,1834.83,0.09,0.07,19
2025-05-01,idfc bank apps,16.21,2493.29,0.09,0.1,20
2025-05-01,pop upi,13.59,500.88,0.07,0.02,21
2025-05-01,state bank of india apps,13.48,3700.3,0.07,0.15,22
2025-05-01,rbl bank apps,13.27,1762.42,0.07,0.07,23
2025-05-01,groww #,12.14,8443.05,0.07,0.34,24
2025-05-01,bajaj finserv,10.67,2219.95,0.06,0.09,25
2025-05-01,samsung pay,9.14,656.92,0.05,0.03,26
2025-05-01,jupiter money,6.4,950.85,0.03,0.04,27
2025-05-01,federal bank apps,5.09,982.11,0.03,0.04,28
2025-05-01,jio payments bank apps,4.7,341.19,0.03,0.01,29
2025-05-01,deutsche bank apps,4.02,723.88,0.02,0.03,30
2025-05-01,timepay #,3.9,50.01,0.02,0,31
2025-05-01,canara bank apps,3.85,992.9,0.02,0.04,32
2025-05-01,punjab national bank apps,3.6,953.88,0.02,0.04,33
2025-05-01,kiwi #,3.58,428.68,0.02,0.02,34
2025-05-01,flipkart upi #,3.23,187.83,0.02,0.01,35
2025-05-01,standard chartered bank apps,3.02,180.55,0.02,0.01,36
2025-05-01,fi money #,2.99,407.88,0.02,0.02,37
2025-05-01,shri ram one #,2.58,165.88,0.01,0.01,38
2025-05-01,jammu and kashmir bank apps,2.36,308.47,0.01,0.01,39
2025-05-01,indusind bank apps,1.99,258.89,0.01,0.01,40
2025-05-01,others,1.87,240.77,0.01,0.01,41
2025-05-01,bank of baroda apps,1.8,528.32,0.01,0.02,42
2025-05-01,omni card #,1.63,92.27,0.01,0,43
2025-05-01,central bank of india apps,1.56,268.09,0.01,0.01,44
2025-05-01,ind money #,1.3,560.96,0.01,0.02,45
2025-05-01,suryoday bank apps,1.25,218.46,0.01,0.01,46
2025-05-01,dbs digibank apps,1.06,226.65,0.01,0.01,47
2025-05-01,hsbc bank apps,1.03,124.36,0.01,0,48
2025-05-01,digikhata,0.87,282.69,0,0.01,49
2025-05-01,indian bank apps,0.8,202.18,0,0.01,50
2025-05-01,one card #,0.8,954.81,0,0.04,50
2025-05-01,bharat pe #,0.74,58.21,0,0,52
2025-05-01,union bank apps,0.73,241.85,0,0.01,53
2025-05-01,south indian bank apps,0.71,211.09,0,0.01,54
2025-05-01,au small finance bank apps,0.6,184.67,0,0.01,55
2025-05-01,esaf small finance bank apps,0.57,63.39,0,0,56
2025-05-01,fino payments bank apps,0.54,56.9,0,0,57
2025-05-01,aditya birla capital digital #,0.49,26.92,0,0,58
2025-05-01,uco bank apps,0.48,122.06,0,0,59
2025-05-01,tata neu #,0.45,132.55,0,0.01,60
2025-05-01,salary se #,0.43,20.47,0,0,61
2025-05-01,money view #,0.32,31.91,0,0,62
2025-05-01,kredit pe #,0.32,35.29,0,0,62
2025-05-01,bank of india apps,0.3,91.04,0,0,64
2025-05-01,indian overseas bank apps,0.27,64.81,0,0,65
2025-05-01,karnataka bank apps,0.25,59.72,0,0,66
2025-05-01,spice money,0.2,14.26,0,0,67
2025-05-01,dhani,0.17,8.63,0,0,68
2025-05-01,rapipay,0.17,19.16,0,0,68
2025-05-01,nsdl payments bank apps,0.17,16.25,0,0,68
2025-05-01,idbi bank apps,0.13,49.81,0,0,71
2025-05-01,ultracash #,0.1,7.77,0,0,72
2025-05-01,true balance,0.1,3.01,0,0,72
2025-05-01,karur vysya bank apps,0.1,35.02,0,0,72
2025-05-01,tamilnad mercantile bank apps,0.09,32.95,0,0,75
2025-05-01,niyo global #,0.07,25.75,0,0,76
2025-05-01,city union bank apps,0.07,29.97,0,0,76
2025-05-01,obopay,0.06,8.77,0,0,78
2025-05-01,unity small finance bank apps,0.06,12.79,0,0,78
2025-05-01,freo #,0.04,2.27,0,0,80
2025-05-01,payworld,0.03,2.21,0,0,81
2025-05-01,punjab sind bank apps,0.02,8.87,0,0,82
2025-05-01,bank of maharashtra apps,0.02,7.44,0,0,82
2025-11-01,pop upi,14.58,834.96,15.32,6.85,1
2025-11-01,samsung pay #,11.21,716.66,11.78,5.88,2
2025-11-01,jupiter money #,6.04,935.1,6.35,7.67,3
2025-11-01,jio payments bank apps,5.92,418.34,6.22,3.43,4
2025-11-01,deutsche bank apps,4.39,760.75,4.61,6.24,5
2025-11-01,nsdl payments bank apps,3.48,319.56,3.66,2.62,6
2025-11-01,kiwi #,3.08,404.62,3.24,3.32,7
2025-11-01,ind money #,3.02,994.89,3.17,8.16,8
2025-11-01,bank of baroda apps,2.74,653.52,2.88,5.36,9
2025-11-01,flipkart upi #,2.66,146.29,2.79,1.2,10
2025-11-01,fi money #,2.58,375.77,2.71,3.08,11
2025-11-01,others,2.54,244.75,2.67,2.01,12
2025-11-01,jammu and kashmir bank apps,2.42,378.25,2.54,3.1,13
2025-11-01,bharat pe #,2.28,177.52,2.4,1.46,14
2025-11-01,timepay #,2,39.98,2.1,0.33,15
2025-11-01,omni card,1.9,129.21,2,1.06,16
2025-11-01,suryoday bank apps,1.89,3.55,1.99,0.03,17
2025-11-01,indian bank apps,1.52,422.65,1.6,3.47,18
2025-11-01,money view #,1.41,98.11,1.48,0.8,19
2025-11-01,shri ram one #,1.39,108.4,1.46,0.89,20
2025-11-01,indusind bank apps,1.39,212.28,1.46,1.74,20
2025-11-01,hsbc bank apps,1.26,158.12,1.32,1.3,22
2025-11-01,esaf small finance bank apps,1.19,127.39,1.25,1.05,23
2025-11-01,digikhata,1.16,412.73,1.22,3.39,24
2025-11-01,aditya birla capital digital #,1.11,24.14,1.17,0.2,25
2025-11-01,kreditbee #,1.06,37.32,1.11,0.31,26
2025-11-01,fino payments bank apps,0.96,83.45,1.01,0.68,27
2025-11-01,union bank apps,0.88,250.09,0.92,2.05,28
2025-11-01,south indian bank apps,0.84,243.72,0.88,2,29
2025-11-01,au small finance bank apps,0.73,241.68,0.77,1.98,30
2025-11-01,one card #,0.63,793.04,0.66,6.51,31
2025-11-01,kredit pe #,0.6,53.81,0.63,0.44,32
2025-11-01,uco bank apps,0.58,154.26,0.61,1.27,33
2025-11-01,dbs digibank apps,0.58,203.03,0.61,1.67,33
2025-11-01,salary se #,0.48,23.87,0.5,0.2,35
2025-11-01,tata pay #,0.42,148.43,0.44,1.22,36
2025-11-01,central bank of india apps,0.42,126.34,0.44,1.04,36
2025-11-01,standard chartered bank apps,0.36,116.53,0.38,0.96,38
2025-11-01,bank of india apps,0.34,108.52,0.36,0.89,39
2025-11-01,jar #,0.33,8.42,0.35,0.07,40
2025-11-01,spice money,0.32,30.58,0.34,0.25,41
2025-11-01,rapipay,0.3,29.39,0.32,0.24,42
2025-11-01,karnataka bank apps,0.27,63.02,0.28,0.52,43
2025-11-01,dhani,0.21,9.42,0.22,0.08,44
2025-11-01,indian overseas bank apps,0.2,53.88,0.21,0.44,45
2025-11-01,true balance,0.18,6.09,0.19,0.05,46
2025-11-01,oxymoney,0.16,10.58,0.17,0.09,47
2025-11-01,idbi bank apps,0.16,71.99,0.17,0.59,47
2025-11-01,obopay,0.15,23.14,0.16,0.19,49
2025-11-01,karur vysya bank apps,0.12,43.7,0.13,0.36,50
2025-11-01,twidpay #,0.11,12.18,0.12,0.1,51
2025-11-01,tamilnad mercantile bank apps,0.1,34.64,0.11,0.28,52
2025-11-01,unity small finance bank apps,0.08,24.79,0.08,0.2,53
2025-11-01,payworld,0.08,7.81,0.08,0.06,53
2025-11-01,ultracash #,0.08,6.31,0.08,0.05,53
2025-11-01,city union bank apps,0.07,29.85,0.07,0.24,56
2025-11-01,bank of maharashtra apps,0.04,10.94,0.04,0.09,57
2025-11-01,curie money #,0.04,3.25,0.04,0.03,57
2025-11-01,punjab sind bank apps,0.03,11.81,0.03,0.1,59
2025-11-01,equitas small finance bank apps,0.03,10.2,0.03,0.08,59
2025-11-01,freo #,0.03,1.84,0.03,0.02,59
2025-11-01,cheq,0.02,2.44,0.02,0.02,62
2025-11-01,lxme #,0.02,1.65,0.02,0.01,62
2024-08-01,phonepe #,7236.49,1033264.34,48.96,50.43,1
2024-08-01,google pay #,5592.45,742223.07,37.84,36.23,2
2024-08-01,paytm #,1078.9,113672.17,7.3,5.55,3
2024-08-01,cred #,147.48,50720.89,1,2.48,4
2024-08-01,axis bank apps,113.97,5834.35,0.77,0.28,5
2024-08-01,navi #,88.71,4651.32,0.6,0.23,6
2024-08-01,amazon pay #,70.72,7744.21,0.48,0.38,7
2024-08-01,fam pay by trio #,57.16,686.06,0.39,0.03,8
2024-08-01,icici bank apps,51.31,21309.33,0.35,1.04,9
2024-08-01,kotak mahindra bank apps,46.94,6349,0.32,0.31,10
2024-08-01,whatsapp #,45.43,3421.99,0.31,0.17,11
2024-08-01,hdfc bank apps,36,8835.19,0.24,0.43,12
2024-08-01,yes bank apps,26.3,9717.22,0.18,0.47,13
2024-08-01,bhim,25.94,8363.28,0.18,0.41,14
2024-08-01,airtel payments bank apps,17.56,1221.86,0.12,0.06,15
2024-08-01,mobikwik #,14.94,3012.52,0.1,0.15,16
2024-08-01,groww #,13.65,9693.95,0.09,0.47,17
2024-08-01,super.money #,11.63,385.77,0.08,0.02,18
2024-08-01,bajaj finserv #,11.01,2639.91,0.07,0.13,19
2024-08-01,slice #,10.53,775.67,0.07,0.04,20
2024-08-01,state bank of india apps,9,2827.84,0.06,0.14,21
2024-08-01,flipkart upi #,8.6,468.99,0.06,0.02,22
2024-08-01,idfc bank apps,8.01,1768.92,0.05,0.09,23
2024-08-01,samsung pay #,7.14,567.24,0.05,0.03,24
2024-08-01,india post payments bank apps,7.04,906,0.05,0.04,25
2024-08-01,federal bank apps,6.25,901.05,0.04,0.04,26
2024-08-01,jupiter money #,6.04,807.39,0.04,0.04,27
2024-08-01,deutsche bank apps,3.73,369.45,0.03,0.02,28
2024-08-01,canara bank apps,3.1,810.75,0.02,0.04,29
2024-08-01,jio payments bank apps,2.62,201.6,0.02,0.01,30
2024-08-01,punjab national bank apps,2.57,595.26,0.02,0.03,31
2024-08-01,indian bank apps,2.26,373.75,0.02,0.02,32
2024-08-01,others,1.82,230.58,0.01,0.01,33
2024-08-01,rbl bank apps,1.55,554.3,0.01,0.03,34
2024-08-01,timepay #,1.29,12.9,0.01,0,35
2024-08-01,union bank apps,1.27,468.83,0.01,0.02,36
2024-08-01,omnicard #,1.21,61.66,0.01,0,37
2024-08-01,bank of baroda apps,1.13,449.45,0.01,0.02,38
2024-08-01,jammu and kashmir bank apps,0.93,122.73,0.01,0.01,39
2024-08-01,central bank of india apps,0.85,173.27,0.01,0.01,40
2024-08-01,pop club,0.77,72.62,0.01,0,41
2024-08-01,south indian bank apps,0.62,168.87,0,0.01,42
2024-08-01,au small finance bank apps,0.53,155.57,0,0.01,43
2024-08-01,dbs digibank apps,0.52,199.46,0,0.01,44
2024-08-01,aditya birla capital digital,0.51,16.36,0,0,45
2024-08-01,hsbc bank apps,0.49,168.59,0,0.01,46
2024-08-01,fino payments bank apps,0.46,54.37,0,0,47
2024-08-01,indusind bank apps,0.37,101.49,0,0,48
2024-08-01,shri ram one #,0.33,37.87,0,0,49
2024-08-01,digikhata #,0.33,110.14,0,0.01,49
2024-08-01,kiwi #,0.29,37.8,0,0,51
2024-08-01,uco bank apps,0.24,53.95,0,0,52
2024-08-01,suryoday bank apps,0.21,0.02,0,0,53
2024-08-01,karnataka bank apps,0.19,39.14,0,0,54
2024-08-01,standard chartered bank apps,0.18,116.68,0,0.01,55
2024-08-01,tataneu #,0.18,28.51,0,0,55
2024-08-01,indian overseas bank apps,0.17,46.55,0,0,57
2024-08-01,dhani,0.12,15.89,0,0,58
2024-08-01,ultracash,0.12,8.68,0,0,58
2024-08-01,bank of india apps,0.11,28.04,0,0,60
2024-08-01,idbi bank apps,0.09,33.76,0,0,61
2024-08-01,city union bank apps,0.08,29.36,0,0,62
2024-08-01,niyo global,0.08,40.29,0,0,62
2024-08-01,tamilnad mercantile bank apps,0.08,24.17,0,0,62
2024-08-01,nsdl payments bank apps,0.08,11.72,0,0,62
2024-08-01,karur vysya bank apps,0.06,21,0,0,66
2024-08-01,rapi pay,0.06,9.04,0,0,66
2024-08-01,equitas small finance bank apps,0.04,26.4,0,0,68
2024-08-01,punjab sind bank apps,0.03,13.83,0,0,69
2024-08-01,allahabad bank apps,0.02,5.13,0,0,70
2024-03-01,samsung pay #,11,743.38,11.83,5.93,1
2024-03-01,jio payments bank apps,7.77,509.61,8.35,4.06,2
2024-03-01,pop upi #,7.38,571.1,7.93,4.55,3
2024-03-01,jupiter money #,5.7,944.9,6.13,7.53,4
2024-03-01,deutsche bank apps,5.08,875.42,5.46,6.98,5
2024-03-01,money view #,3.82,244.73,4.11,1.95,6
2024-03-01,kreditbee #,3.68,179.15,3.96,1.43,7
2024-03-01,others,3.55,334.75,3.82,2.67,8
2024-03-01,jammu and kashmir bank apps,3.08,489.39,3.31,3.9,9
2024-03-01,kiwi #,2.79,500.02,3,3.99,10
2024-03-01,suryoday bank apps,2.78,13.52,2.99,0.11,11
2024-03-01,flipkart upi #,2.69,124.89,2.89,1,12
2024-03-01,bharat pe #,2.62,247.83,2.82,1.98,13
2024-03-01,omni card,1.94,101.77,2.09,0.81,14
2024-03-01,fi money #,1.92,330.74,2.06,2.64,15
2024-03-01,indian bank apps,1.69,511.01,1.82,4.07,16
2024-03-01,aditya birla capital digital #,1.66,28.46,1.78,0.23,17
2024-03-01,bank of baroda apps,1.65,510.66,1.77,4.07,18
2024-03-01,punjab national bank apps,1.61,442.44,1.73,3.53,19
2024-03-01,hsbc bank apps,1.55,186.24,1.67,1.49,20
2024-03-01,digikhata,1.49,539.13,1.6,4.3,21
2024-03-01,timepay #,1.34,25.98,1.44,0.21,22
2024-03-01,indusind bank apps,1.21,208.26,1.3,1.66,23
2024-03-01,freo #,1.21,113.58,1.3,0.91,23
2024-03-01,union bank apps,1,302.43,1.08,2.41,25
2024-03-01,au small finance bank apps,0.97,316.74,1.04,2.53,26
2024-03-01,south indian bank apps,0.91,303.5,0.98,2.42,27
2024-03-01,jar #,0.82,24.98,0.88,0.2,28
2024-03-01,kredit pe #,0.76,65.4,0.82,0.52,29
2024-03-01,fino payments bank apps,0.71,65.29,0.76,0.52,30
2024-03-01,uco bank apps,0.63,179.36,0.68,1.43,31
2024-03-01,one card #,0.61,764.55,0.66,6.1,32
2024-03-01,salary se #,0.6,53.47,0.65,0.43,33
2024-03-01,dbs digibank apps,0.58,220.76,0.62,1.76,34
2024-03-01,shri ram one #,0.55,73.76,0.59,0.59,35
2024-03-01,rapipay,0.54,33.28,0.58,0.27,36
2024-03-01,standard chartered bank apps,0.51,141.43,0.55,1.13,37
2024-03-01,central bank of india apps,0.5,186.01,0.54,1.48,38
2024-03-01,spice money,0.45,39.06,0.48,0.31,39
2024-03-01,saathi by paynearby #,0.33,38.42,0.35,0.31,40
2024-03-01,bank of india apps,0.33,118.47,0.35,0.94,40
2024-03-01,tata pay #,0.31,90.6,0.33,0.72,42
2024-03-01,nsdl payments bank apps,0.27,210.13,0.29,1.68,43
2024-03-01,idbi bank apps,0.23,114.74,0.25,0.91,44
2024-03-01,karnataka bank apps,0.22,60.16,0.24,0.48,45
2024-03-01,obopay,0.22,35.03,0.24,0.28,45
2024-03-01,dhani,0.19,8.95,0.2,0.07,47
2024-03-01,true balance,0.18,6.33,0.19,0.05,48
2024-03-01,twidpay #,0.14,14.32,0.15,0.11,49
2024-03-01,karur vysya bank apps,0.14,51.74,0.15,0.41,49
2024-03-01,payworld,0.11,10.23,0.12,0.08,51
2024-03-01,tamilnad mercantile bank apps,0.11,45.11,0.12,0.36,51
2024-03-01,city union bank apps,0.11,33.64,0.12,0.27,51
2024-03-01,esaf small finance bank apps,0.1,11.52,0.11,0.09,54
2024-03-01,indian overseas bank apps,0.1,33.63,0.11,0.27,54
2024-03-01,cheq,0.08,7.18,0.09,0.06,56
2024-03-01,bank of maharashtra apps,0.08,30.38,0.09,0.24,56
2024-03-01,equitas small finance bank apps,0.07,19.58,0.08,0.16,58
2024-03-01,curie money #,0.06,3.89,0.06,0.03,59
2024-03-01,fave,0.06,10.78,0.06,0.09,59
2024-03-01,unity small finance bank apps,0.06,15.04,0.06,0.12,59
2024-03-01,ultracash #,0.05,3.97,0.05,0.03,62
2024-03-01,lxme #,0.05,4.01,0.05,0.03,62
2024-03-01,zet #,0.03,2.53,0.03,0.02,64
2024-03-01,punjab sind bank apps,0.03,13.83,0.03,0.11,64
2024-07-01,phonepe #,6983.97,1028799.39,48.96,50.1,1
2024-07-01,google pay #,5341.23,735159.2,37.45,35.8,2
2024-07-01,paytm (ocl ) #,1128.97,123467.33,7.91,6.01,3
2024-07-01,cred #,142.56,48998.89,1,2.39,4
2024-07-01,axis bank apps,108.57,6335.06,0.76,0.31,5
2024-07-01,amazon pay #,72.41,7995.92,0.51,0.39,6
2024-07-01,navi #,68.47,3574.61,0.48,0.17,7
2024-07-01,icici bank apps,52.91,28529.39,0.37,1.39,8
2024-07-01,fampay by trio #,52.04,639.44,0.36,0.03,9
2024-07-01,kotak mahindra bank apps,44.8,6488.28,0.31,0.32,10
2024-07-01,whatsapp #,41.39,3215.18,0.29,0.16,11
2024-07-01,hdfc bank apps,35.28,8747.5,0.25,0.43,12
2024-07-01,bhim,24.64,8756.73,0.17,0.43,13
2024-07-01,yes bank apps,24.08,9583.2,0.17,0.47,14
2024-07-01,airtel payments bank apps,17.48,1210.32,0.12,0.06,15
2024-07-01,groww #,15.18,12129.34,0.11,0.59,16
2024-07-01,bajaj finserv #,9.9,2309.58,0.07,0.11,17
2024-07-01,slice #,9.41,708.27,0.07,0.03,18
2024-07-01,mobikwik #,9.11,2431.73,0.06,0.12,19
2024-07-01,state bank of india apps,8.06,2691.74,0.06,0.13,20
2024-07-01,idfc bank apps,7.63,1725.98,0.05,0.08,21
2024-07-01,flipkart upi #,7.12,422.36,0.05,0.02,22
2024-07-01,samsung pay #,6.6,558.51,0.05,0.03,23
2024-07-01,india post payments bank apps,6.43,826.31,0.05,0.04,24
2024-07-01,federal bank apps,5.95,848.66,0.04,0.04,25
2024-07-01,jupiter money #,5.76,781.04,0.04,0.04,26
2024-07-01,canara bank apps,3.04,834.74,0.02,0.04,27
2024-07-01,federal bank apps,2.68,460.69,0.02,0.02,28
2024-07-01,jio payments bank apps,2.53,199.65,0.02,0.01,29
2024-07-01,super.money #,2.5,75.7,0.02,0,30
2024-07-01,deutsche bank apps,2.44,344.53,0.02,0.02,31
2024-07-01,timepay #,2.16,20.52,0.02,0,32
2024-07-01,punjab national bank apps,2.15,563.99,0.02,0.03,33
2024-07-01,indian bank apps,1.95,344.83,0.01,0.02,34
2024-07-01,other apps,1.48,195.85,0.01,0.01,35
2024-07-01,rbl bank apps,1.46,354.77,0.01,0.02,36
2024-07-01,union bank apps,1.28,530.92,0.01,0.03,37
2024-07-01,omnicard #,1.2,54.57,0.01,0,38
2024-07-01,bank of baroda apps,1.07,477.99,0.01,0.02,39
2024-07-01,jammu and kashmir bank apps,0.87,111.92,0.01,0.01,40
2024-07-01,central bank of india apps,0.83,180.98,0.01,0.01,41
2024-07-01,au small finance bank apps,0.66,202.05,0,0.01,42
2024-07-01,south indian bank apps,0.56,159.32,0,0.01,43
2024-07-01,dbs digibank apps,0.53,206.03,0,0.01,44
2024-07-01,pop upi,0.45,34.71,0,0,45
2024-07-01,hsbc bank apps,0.44,152.15,0,0.01,46
2024-07-01,fino payments bank apps,0.44,58.11,0,0,46
2024-07-01,indusind bank apps,0.38,101.12,0,0,48
2024-07-01,shri ram one #,0.3,35.64,0,0,49
2024-07-01,digikhata #,0.26,83.11,0,0,50
2024-07-01,uco bank apps,0.24,69.95,0,0,51
2024-07-01,karnataka bank apps,0.19,39.14,0,0,52
2024-07-01,tataneu #,0.17,26.16,0,0,53
2024-07-01,standard chartered bank apps,0.17,116.72,0,0.01,53
2024-07-01,indian overseas bank apps,0.15,45.13,0,0,55
2024-07-01,kiwi,0.15,30.35,0,0,55
2024-07-01,suryoday bank apps,0.13,0.03,0,0,57
2024-07-01,dhani #,0.11,15.91,0,0,58
2024-07-01,ultracash #,0.1,7.35,0,0,59
2024-07-01,bank of india apps,0.08,20.12,0,0,60
2024-07-01,tamilnad mercantile bank apps,0.08,24.19,0,0,60
2024-07-01,city union bank apps,0.08,28.82,0,0,60
2024-07-01,idbi bank apps,0.08,32.92,0,0,60
2024-07-01,aditya birla capital digital limited,0.08,3.7,0,0,60
2024-07-01,nsdl payments bank apps,0.07,10.63,0,0,65
2024-07-01,citi bank apps,0.07,34.54,0,0,65
2024-07-01,bank of maharashtra apps,0.06,13.27,0,0,67
2024-07-01,niyo global #,0.06,28.59,0,0,67
2024-07-01,karur vysya bank apps,0.06,20.69,0,0,67
2024-07-01,rapi pay #,0.04,5.95,0,0,70
2024-07-01,equitas small finance bank apps,0.04,28.2,0,0,70
2024-07-01,punjab sind bank apps,0.03,14.96,0,0,72
2024-07-01,allahabad bank apps,0.02,5.19,0,0,73
2024-02-01,samsung pay #,10.29,679.66,11.47,5.5,1
2024-02-01,pop upi #,8.48,662.57,9.45,5.36,2
2024-02-01,jio payments bank apps,6.64,449.17,7.4,3.63,3
2024-02-01,jupiter money #,5.35,897.61,5.96,7.26,4
2024-02-01,deutsche bank apps,4.85,791.38,5.41,6.4,5
2024-02-01,canara bank apps,3.61,972.59,4.02,7.87,6
2024-02-01,others,3.04,246.36,3.39,1.99,7
2024-02-01,money view #,2.83,157.81,3.15,1.28,8
2024-02-01,bharat pe #,2.72,224.48,3.03,1.82,9
2024-02-01,kiwi #,2.65,434.15,2.95,3.51,10
2024-02-01,jammu and kashmir bank apps,2.65,394.59,2.95,3.19,10
2024-02-01,kreditbee #,2.44,142.33,2.72,1.15,12
2024-02-01,flipkart upi #,2.39,115.59,2.66,0.94,13
2024-02-01,suryoday bank apps,2.37,13.3,2.64,0.11,14
2024-02-01,punjab national bank apps,1.96,536.12,2.18,4.34,15
2024-02-01,fi money #,1.92,299.83,2.14,2.43,16
2024-02-01,aditya birla capital digital #,1.87,25.79,2.08,0.21,17
2024-02-01,omni card,1.77,92.21,1.97,0.75,18
2024-02-01,indian bank apps,1.45,455.61,1.62,3.69,19
2024-02-01,bank of baroda apps,1.44,425.74,1.6,3.44,20
2024-02-01,digikhata,1.31,472.46,1.46,3.82,21
2024-02-01,hsbc bank apps,1.25,148.32,1.39,1.2,22
2024-02-01,timepay #,1.23,21.55,1.37,0.17,23
2024-02-01,indusind bank apps,1.17,197.23,1.3,1.6,24
2024-02-01,nsdl payments bank apps,0.96,277.82,1.07,2.25,25
2024-02-01,au small finance bank apps,0.85,277.08,0.95,2.24,26
2024-02-01,south indian bank apps,0.84,266.22,0.94,2.15,27
2024-02-01,union bank apps,0.84,241.03,0.94,1.95,27
2024-02-01,freo #,0.77,72.69,0.86,0.59,29
2024-02-01,shri ram one #,0.71,82.45,0.79,0.67,30
2024-02-01,kredit pe #,0.67,58.61,0.75,0.47,31
2024-02-01,jar #,0.63,19.07,0.7,0.15,32
2024-02-01,one card #,0.57,684.4,0.64,5.54,33
2024-02-01,uco bank apps,0.57,161.22,0.64,1.3,33
2024-02-01,dbs digibank apps,0.55,205.24,0.61,1.66,35
2024-02-01,fino payments bank apps,0.52,51.55,0.58,0.42,36
2024-02-01,salary se #,0.48,38.44,0.53,0.31,37
2024-02-01,central bank of india apps,0.47,165.55,0.52,1.34,38
2024-02-01,rapipay,0.47,33.53,0.52,0.27,38
2024-02-01,standard chartered bank apps,0.46,109.71,0.51,0.89,40
2024-02-01,spice money,0.39,35.08,0.43,0.28,41
2024-02-01,esaf small finance bank apps,0.35,38.36,0.39,0.31,42
2024-02-01,tata pay #,0.29,101.76,0.32,0.82,43
2024-02-01,bank of india apps,0.26,89.73,0.29,0.73,44
2024-02-01,karnataka bank apps,0.26,63.38,0.29,0.51,44
2024-02-01,dhani,0.19,8.16,0.21,0.07,46
2024-02-01,idbi bank apps,0.19,94.62,0.21,0.77,46
2024-02-01,obopay,0.19,30.31,0.21,0.25,46
2024-02-01,saathi by paynearby #,0.19,23.54,0.21,0.19,46
2024-02-01,true balance,0.19,6.55,0.21,0.05,46
2024-02-01,twidpay #,0.14,14.73,0.16,0.12,51
2024-02-01,karur vysya bank apps,0.13,46.09,0.14,0.37,52
2024-02-01,indian overseas bank apps,0.12,37.83,0.13,0.31,53
2024-02-01,payworld,0.12,10.68,0.13,0.09,53
2024-02-01,tamilnad mercantile bank apps,0.1,39,0.11,0.32,55
2024-02-01,city union bank apps,0.08,28.59,0.09,0.23,56
2024-02-01,cheq,0.08,7.5,0.09,0.06,56
2024-02-01,bank of maharashtra apps,0.06,22.32,0.07,0.18,58
2024-02-01,equitas small finance bank apps,0.06,16.45,0.07,0.13,58
2024-02-01,lxme #,0.05,3.78,0.06,0.03,60
2024-02-01,curie money #,0.05,2.96,0.06,0.02,60
2024-02-01,ultracash #,0.05,3.72,0.06,0.03,60
2024-02-01,unity small finance bank apps,0.05,11.21,0.06,0.09,60
2024-02-01,fave,0.04,8.37,0.04,0.07,64
2024-02-01,zet #,0.03,2.01,0.03,0.02,65
2024-02-01,punjab sind bank apps,0.03,12.71,0.03,0.1,65
2024-11-01,navi #,152.95,8806.45,14.41,5.21,1
2024-11-01,cred #,138.24,50560.48,13.02,29.91,2
2024-11-01,axis bank apps,130.36,6337.84,12.28,3.75,3
2024-11-01,super.money #,78.49,3130.1,7.39,1.85,4
2024-11-01,amazon pay #,71.6,7914.87,6.75,4.68,5
2024-11-01,famapp by trio #,67.41,777.46,6.35,0.46,6
2024-11-01,icici bank apps,53.71,21498.14,5.06,12.72,7
2024-11-01,whatsapp #,51.76,3890.1,4.88,2.3,8
2024-11-01,kotak mahindra bank apps,47.35,6583.09,4.46,3.89,9
2024-11-01,hdfc bank apps,36.84,10417.27,3.47,6.16,10
2024-11-01,yes bank apps,35.69,9215.09,3.36,5.45,11
2024-11-01,bhim,27.05,8210.65,2.55,4.86,12
2024-11-01,airtel payments bank apps,18.6,1389.73,1.75,0.82,13
2024-11-01,mobikwik #,16.63,2942.38,1.57,1.74,14
2024-11-01,flipkart upi #,13.25,636.91,1.25,0.38,15
2024-11-01,groww #,13.22,8479.87,1.25,5.02,16
2024-11-01,slice #,11.54,845.13,1.09,0.5,17
2024-11-01,state bank of india apps,10.46,3035.13,0.99,1.8,18
2024-11-01,india post payments bank apps,8.91,1131.95,0.84,0.67,19
2024-11-01,idfc bank apps,8.6,1932.32,0.81,1.14,20
2024-11-01,bajaj finserv #,8.1,1584.15,0.76,0.94,21
2024-11-01,samsung pay #,7.9,578.99,0.74,0.34,22
2024-11-01,jupiter money #,6.02,825.36,0.57,0.49,23
2024-11-01,rbl bank apps,5.03,914.28,0.47,0.54,24
